Property ID,Postal code,Locality name,Price,Type of property,Number of rooms,Living area,Equipped kitchen,State of building,Number of facades,Furnished,Open fire,Swimming pool,Garden (m²),Terrace (m²)
20230997,1180,uccle,660000.0,"Apartment
 ",2 bedrooms,142,0,As new,2,,,0.0,,28
20222176,1040,etterbeek,195000.0,"Apartment
 ",1 bedroom,64,1,To renovate,2,0.0,,0.0,,
20221453,1083,ganshoren,225000.0,"Apartment
 ",2 bedrooms,93,1,To be done up,3,,,,,3
20230361,9600,ronse,139000.0,"House
     ",3 bedrooms,180,0,To renovate,2,0.0,,0.0,20,
20230737,7910,frasnes-lez-anvaing,269900.0,"House
     ",3 bedrooms,162,1,As new,2,0.0,,0.0,371,34
20221829,4100,seraing,149000.0,"House
     ",2 bedrooms,57,0,Just renovated,3,0.0,,0.0,110,7
20218381,2845,niel,249000.0,"Apartment
 ",3 bedrooms,95,1,Good,,,,,,2
20218592,1070,anderlecht,335000.0,"Apartment
 ",2 bedrooms,100,1,As new,2,0.0,,0.0,,21
20235919,9050,gentbrugge,160000.0,"Apartment
 ",1 bedroom,43,1,Good,2,0.0,,,,
11416624,1930,nossegem,625000.0,"Villa
     ",5 bedrooms,330,0,,4,0.0,,,,
20236878,1190,forest,595000.0,"Loft
      ",3 bedrooms,170,1,As new,,0.0,,,,60
20236877,1300,wavre,390000.0,"Duplex
    ",2 bedrooms,107,1,Just renovated,2,,,0.0,52,16
20236876,1380,lasne,595000.0,"House
     ",3 bedrooms,175,1,Just renovated,4,0.0,1.0,0.0,900,30
20236875,1332,genval,595000.0,"House
     ",3 bedrooms,175,1,Just renovated,4,0.0,1.0,0.0,900,30
20236874,3700,tongeren,290000.0,"House
     ",2 bedrooms,157,1,Good,3,0.0,,,240,
20236873,5555,gedinne%20louette-saint-denis,185000.0,"House
     ",3 bedrooms,153,1,Good,2,0.0,,0.0,,25
20236871,6110,montigny-le-tilleul,259000.0,"Villa
     ",4 bedrooms,155,0,,,,,,,
20236870,1140,evere,250000.0,"Apartment
 ",1 bedroom,62,1,Good,2,,,0.0,,5
20236866,1000,brussel,499000.0,Apartment b,3 bedrooms,99,0,Good,2,,,,,
20236867,1000,brussel,169000.0,Flat studio,1 bathroom,33,0,Good,2,1.0,,,,
20236865,7380,qui%C3%A9vrain,70000.0,"House
     ",2 bedrooms,117,0,To be done up,2,0.0,,,,
20236859,3970,leopoldsburg,253000290000.0,Residentie ,2 bedrooms,97,0,,,,,,,
20236853,9810,nazareth,327000547000.0,Villa Paulu,2 - 3 bedrooms,82,0,,,,,,,
20236851,9810,nazareth,547000.0,"Penthouse
 ",3 bedrooms,146,1,As new,2,0.0,,0.0,,14
20236852,9810,nazareth,327000.0,"Apartment
 ",2 bedrooms,82,1,As new,2,0.0,,0.0,,12
20126994,1120,neder-over-heembeek,315000.0,"House
     ",2 bedrooms,120,1,To renovate,8,0.0,,0.0,,
20163434,2970,schilde,825000.0,"Villa
     ",4 bedrooms,367,0,,4,,,,,
20236848,2000,antwerpen,620000.0,"Loft
      ",2 bedrooms,170,1,As new,2,0.0,,,,20
11224714,4260,braives,220000.0,"House
     ",3 bedrooms,145,1,As new,4,0.0,,0.0,4800,
20236845,8790,waregem,299000.0,"House
     ",2 bedrooms,130,1,Good,3,,,,,53
20236844,8790,waregem,225000.0,"Duplex
    ",2 bedrooms,95,1,Good,2,,,,,
20236843,8790,waregem,225000525000.0,Residentie ,1 - 2 bedrooms,57,0,,,,,,,
20236841,8790,waregem,315000406000.0,Residentie ,2 bedrooms,104,0,,,,,,,
20236840,8792,waregem,595000.0,"Villa
     ",3 bedrooms,200,1,Good,4,,1.0,,,
20236846,8790,waregem,498000.0,"Villa
     ",3 bedrooms,150,1,,4,,1.0,,,
20236839,8950,nieuwkerke,179000.0,"House
     ",2 bedrooms,85,1,Good,2,,,,254,25
20236838,1060,saint-gilles,335000.0,"Apartment
 ",3 bedrooms,100,0,Good,2,,,,,
20236837,1370,saint-remy-geest,330000.0,"House
     ",3 bedrooms,135,1,,,,,,,
20236836,4520,wanze,279500289500.0,PLACE FANIE,2 - 3 bedrooms,100,0,,,,,,,
20234942,4000,liege,215000.0,"Apartment
 ",2 bedrooms,130,1,To be done up,2,,,0.0,,10
20236441,4460,grace-hollogne,224000.0,"House
     ",2 bedrooms,75,1,Good,2,0.0,,0.0,78,50
20236844,8790,waregem,225000.0,"Duplex
    ",2 bedrooms,95,1,Good,2,,,,,
20233953,9660,brakel,293000.0,"House
     ",2 bedrooms,184,1,Good,,0.0,,,,
20237417,2660,hoboken,334000.0,"House
     ",4 bedrooms,205,1,Just renovated,2,,,,70,
20236455,8300,knokke-zoute,362500.0,"Apartment
 ",1 bedroom,46,1,Good,2,1.0,,,,
20235978,9000,gent,375000.0,"Apartment
 ",1 bedroom,86,0,Just renovated,,0.0,,,,16
20234268,1040,etterbeek,410000.0,"House
     ",3 bedrooms,107,1,To renovate,2,0.0,,,,30
20237411,8790,waregem,499000.0,"Villa
     ",3 bedrooms,160,1,Good,4,,1.0,,,
20235897,2050,antwerpen-2050,620000.0,"Apartment
 ",4 bedrooms,183,0,As new,,0.0,,,,
20228249,5030,gembloux,450000.0,"House
     ",5 bedrooms,346,1,Good,2,,1.0,,950,60
20227310,1150,woluwe-saint-pierre,1150000.0,"House
     ",6 bedrooms,265,1,To renovate,3,0.0,,0.0,230,12
20216959,1082,berchem-sainte-agathe,149000382000.0,Upsylon,1 - 3 bedrooms,42,0,,,,,,,
20216874,1140,evere,235000459000.0,Evora,0 - 2 bedrooms,42,0,,,,,,,
20217197,1140,evere,240000528000.0,Artico,0 - 3 bedrooms,41,0,,,,,,,
20218718,2490,balen,245000295000.0,Kleinschali,2 - 3 bedrooms,91,0,,,,,,,
20217039,1000,bruxelles,260000465000.0,City Walk -,0 - 2 bedrooms,40,0,,,,,,,
20218286,9000,gent,260000450000.0,Bloei,1 - 3 bedrooms,60,0,,,,,,,
20218264,9051,gent,260000.0,Bloei - geb,1 bedroom,60,0,,,,,,,
20218307,9051,gent,260000450000.0,Bloei,1 - 3 bedrooms,60,0,,,,,,,
20218005,8760,meulebeke,262000299500.0,,3 bedrooms,137,0,,,,,,,
20216738,1180,ukkel,270000995000.0,Les promena,0 - 3 bedrooms,53,0,,,,,,,
20217017,1050,ixelles,320000850000.0,Spring Gard,0 - 3 bedrooms,45,0,,,,,,,
20218574,1730,asse,323500387500.0,Chalet d'As,2 bedrooms,86,0,,,,,,,
20216572,1000,bruxelles,325000366000.0,Park Lane -,2 bedrooms,92,0,,,,,,,
20220748,2920,kalmthout,327000403000.0,Prachtige B,2 - 3 bedrooms,93,0,,,,,,,
20216313,1070,anderlecht,335000.0,City-Dox - ,3 bedrooms,118,0,,,,,,,
20217325,1200,woluwe-saint-lambert,3400001435000.0,W56,0 - 3 bedrooms,52,0,,,,,,,
20216431,1000,bruxelles,350000379000.0,Park Lane I,2 bedrooms,97,0,,,,,,,
20216488,1000,bruxelles,355000374000.0,Park Lane -,2 bedrooms,94,0,,,,,,,
20236835,4520,wanze,279500.0,Ground floo,2 bedrooms,100,1,,3,,,,30,11
20167203,4300,waremme,335000.0,"House
     ",3 bedrooms,160,1,,3,0.0,,0.0,,45
20236833,5520,onhaye,275000.0,"Farmhouse
 ",5 bedrooms,357,1,Good,4,,,0.0,,12
20236832,8840,oostnieuwkerke,129000.0,"House
     ",2 bedrooms,70,0,Just renovated,,,,,,
20216925,5620,florennes,775000.0,Mixed-use b,6 bedrooms,1500,0,As new,4,,,,,
20236829,7110,houdeng-goegnies,169900.0,"House
     ",5 bedrooms,202,1,Just renovated,2,,,,231,
20236828,8500,kortrijk,325000.0,"House
     ",4 bedrooms,208,0,Good,,,,,,
20236827,3130,begijnendijk,429000.0,2 HOB nieuw,4 bedrooms,180,0,,,,,,,
20236826,3130,begijnendijk,429000.0,"House
     ",4 bedrooms,180,1,,3,,,,,22
20236825,3130,begijnendijk,429000.0,"House
     ",4 bedrooms,180,1,,3,,,,,22
20236824,3090,overijse,535000.0,"Villa
     ",4 bedrooms,213,1,To be done up,4,0.0,,,1521,21
20236823,6224,wanferc%C3%A9e-baulet,20000356.0,"House
     ",2 bedrooms,94,1,Good,2,1.0,,,700,
20236759,3390,tielt-winge,569000.0,"House
     ",5 bedrooms,638,0,,4,,,,,
20236757,8420,wenduine,495000.0,"House
     ",2 bedrooms,207,0,,4,0.0,,,,
20236756,8800,roeselare,228000.0,"House
     ",2 bedrooms,134,1,As new,2,,,0.0,75,40
20236728,1470,bousval,245000.0,"House
     ",3 bedrooms,190,0,To renovate,3,,,,1450,16
20008444,8370,blankenberge,235000.0,"Apartment
 ",2 bedrooms,0,1,Good,2,,,0.0,,1
20236719,4100,seraing,249900.0,"House
     ",5 bedrooms,171,1,As new,3,1.0,,0.0,,40
20236718,2360,oud-turnhout,365000.0,"House
     ",4 bedrooms,264,1,Good,2,,,,,
20236712,4000,li%C3%A8ge,353976.0,"Penthouse
 ",3 bedrooms,123,0,,,,,0.0,,14
20233861,1640,rhode-saint-genese,1625000.0,"Villa
     ",5 bedrooms,427,1,To be done up,4,,1.0,,2250,190
20236708,5000,namur,595000.0,"House
     ",7 bedrooms,,1,Good,2,0.0,,,,19
20236703,7712,mouscron,169000.0,"House
     ",3 bedrooms,138,1,To renovate,3,,,,120,
20236697,1770,liedekerke,353000.0,"Apartment
 ",2 bedrooms,91,1,,4,,,,,9
20236699,9300,aalst,349000.0,"House
     ",2 bedrooms,108,1,,3,,,,25,7
20236701,1770,liedekerke,314000.0,"Apartment
 ",2 bedrooms,96,1,,4,,,,,10
20236698,9300,aalst,260250.0,"Apartment
 ",3 bedrooms,110,1,,4,,,,,8
20236689,9420,mere,360000.0,"Apartment
 ",2 bedrooms,101,1,,3,,,,,8
20236695,1770,liedekerke,329000.0,"Apartment
 ",2 bedrooms,96,1,,4,,,,,10
20236693,9300,aalst,332000.0,"Apartment
 ",2 bedrooms,106,1,,,,,,94,13
20218285,9000,gent,355000.0,Bloei - geb,3 bedrooms,101,0,,,,,,,
20216626,1000,bruxelles,364000379000.0,Park Lane I,2 bedrooms,93,0,,,,,,,
20216536,1000,bruxelles,365000.0,Park Lane I,2 bedrooms,100,0,,,,,,,
20216657,1000,bruxelles,367000444000.0,Park Lane -,2 bedrooms,98,0,,,,,,,
20218262,9000,gent,400000450000.0,Bloei - geb,3 bedrooms,111,0,,,,,,,
20218267,9051,gent,400000450000.0,Bloei - geb,3 bedrooms,111,0,,,,,,,
20216707,1000,bruxelles,407000443000.0,Park Lane -,2 bedrooms,104,0,,,,,,,
20218277,9030,gent-mariakerke,429250439750.0,Lieve Garde,4 - 5 bedrooms,157,0,,,,,,,
20220001,2520,emblem,435000459000.0,BEN-woninge,3 bedrooms,174,0,,,,,,,
20218295,9050,gentbrugge,467000547500.0,Rode Kruiss,3 bedrooms,144,0,,,,,,,
20217070,1000,bruxelles,615000765000.0,City Walk -,3 - 4 bedrooms,131,0,,,,,,,
20216808,1180,ukkel,774500808500.0,Les promena,3 bedrooms,225,0,,,,,,,
20217005,1050,ixelles,12000001375000.0,Spring Gard,5 - 6 bedrooms,202,0,,,,,,,
20235575,2100,deurne,189000.0,"Apartment
 ",2 bedrooms,78,1,Good,2,,,,,
20234800,2600,berchem,265000.0,"Apartment
 ",2 bedrooms,94,1,Good,3,,,,,
20235140,4460,grace-hollogne,275000.0,"Apartment
 ",2 bedrooms,173,1,Just renovated,4,,,,,10
20234145,1200,woluwe-saint-lambert,420000.0,"Apartment
 ",3 bedrooms,110,1,Good,,0.0,,0.0,,9
20232511,3120,tremelo,436000.0,"Apartment
 ",3 bedrooms,162,0,Good,,,,,,
20234099,9600,ronse,298500.0,"House
     ",6 bedrooms,272,1,To be done up,3,0.0,,0.0,350,20
20233536,1080,molenbeek-saint-jean,365000.0,"House
     ",4 bedrooms,201,1,To renovate,2,0.0,,0.0,,
20234451,3150,haacht,365000.0,"House
     ",4 bedrooms,301,1,Good,2,,,,635,
20233802,2870,puurs-sint-amands,395000.0,"Villa
     ",3 bedrooms,130,1,To renovate,4,,,,,
20233589,1020,laeken-bru,990000.0,"Villa
     ",4 bedrooms,470,1,Good,4,0.0,,0.0,,
20225793,2610,wilrijk,185000.0,"Apartment
 ",1 bedroom,35,1,Just renovated,2,,,,,3
20225799,2610,wilrijk,195000.0,"Apartment
 ",1 bedroom,35,1,Just renovated,2,,,,,3
20226375,9402,meerbeke,395000.0,"House
     ",3 bedrooms,175,1,Good,,,,,1000,50
20226554,7880,vloesberg,605250.0,"House
     ",3 bedrooms,300,1,Good,4,0.0,,0.0,2300,41
20229719,8800,roeselare,105000.0,"Apartment
 ",1 bedroom,128,0,To renovate,,0.0,,,,
20228856,5000,namur,117800.0,"Kot
       ",1 bathroom,28,1,As new,2,0.0,,0.0,,
20232107,8530,harelbeke,239000.0,"Apartment
 ",3 bedrooms,99,1,Just renovated,2,,,,,
20236687,9230,wetteren,465000.0,"Apartment
 ",3 bedrooms,185,1,,2,,,,,22
20236692,9300,aalst,276500332000.0,Residentie ,2 bedrooms,96,0,,,,,,,
20236694,9420,mere,360000430000.0,Residentie ,2 bedrooms,101,0,,,,,,,
20236691,9230,wetteren,318000465000.0,De Weverij,2 - 3 bedrooms,102,0,,,,,,,
20236686,9230,wetteren,318000.0,"Apartment
 ",2 bedrooms,102,1,,2,,,,36,18
20236688,9300,aalst,260250304000.0,Residentie ,2 - 3 bedrooms,107,0,,,,,,,
20236684,9230,wetteren,320000.0,"Apartment
 ",2 bedrooms,106,1,,2,,,,,22
20236681,1770,liedekerke,317000.0,"Apartment
 ",2 bedrooms,96,1,,4,,,,,10
20236678,9230,wetteren,465000.0,"Penthouse
 ",3 bedrooms,185,1,,2,,,,,22
20236677,9300,aalst,349000.0,De Tuinpavi,2 bedrooms,108,0,,,,,,,
20236683,9230,wetteren,335000.0,"Apartment
 ",2 bedrooms,117,1,,2,,,,,13
20236676,9300,aalst,265250.0,"Apartment
 ",3 bedrooms,110,1,,4,,,,,7
20236668,9300,aalst,289580.0,"Apartment
 ",2 bedrooms,107,1,,4,,,,228,16
20236679,1770,liedekerke,286000462000.0,Vallei Hout,2 - 3 bedrooms,86,0,,,,,,,
20236672,1770,liedekerke,344000.0,"Apartment
 ",2 bedrooms,103,1,,4,,,,,13
20236680,9300,aalst,299000.0,"Apartment
 ",2 bedrooms,116,1,,,,,,,7
20236675,9300,aalst,276500.0,"Apartment
 ",2 bedrooms,96,1,,,,,,,10
20236671,9300,aalst,299000.0,"Apartment
 ",2 bedrooms,111,1,,,,,,,9
20236669,9420,mere,430000.0,"Apartment
 ",2 bedrooms,125,1,,3,,,,,10
20236674,1770,liedekerke,344000.0,"Apartment
 ",2 bedrooms,103,1,,4,,,,,13
20236666,1770,liedekerke,286000.0,"Apartment
 ",2 bedrooms,86,1,,4,,,,,10
20236673,1770,liedekerke,462000.0,"Apartment
 ",3 bedrooms,142,1,,4,,,,49,11
20236660,9300,aalst,260250.0,"Apartment
 ",3 bedrooms,110,1,,4,,,,,8
20236665,9300,aalst,304000.0,"Apartment
 ",3 bedrooms,124,1,,4,,,,,12
20236667,9230,wetteren,330000.0,"Apartment
 ",2 bedrooms,117,1,,2,,,,,19
20236656,1030,schaerbeek,549000.0,Apartment b,8 bedrooms,350,0,To be done up,3,0.0,,0.0,30,
20236654,1640,rhode-saint-genese,925000.0,"House
     ",7 bedrooms,465,0,Good,4,0.0,1.0,0.0,477,
20236657,1030,schaerbeek,549000.0,"House
     ",8 bedrooms,350,0,To be done up,3,0.0,,0.0,30,
20236655,1410,waterloo,925000.0,"House
     ",7 bedrooms,465,0,Good,4,0.0,1.0,0.0,477,
20236653,1420,braine-l%27alleud,925000.0,"House
     ",7 bedrooms,465,0,Good,4,0.0,1.0,0.0,477,
20232431,1050,ixelles,250000.0,"Apartment
 ",1 bedroom,65,0,Good,2,,,,,
20229787,8300,knokke-heist,499000.0,"Apartment
 ",2 bedrooms,70,0,As new,,0.0,,,,
20221712,2140,borgerhout,234500.0,"Apartment
 ",2 bedrooms,104,1,Good,2,,,,,4
20223028,2170,merksem,325000.0,Ground floo,2 bedrooms,130,1,Just renovated,2,,,,110,
20221600,2170,merksem,325000.0,"Apartment
 ",2 bedrooms,130,1,Just renovated,2,,,,110,
20222229,1050,elsene,495000.0,"Apartment
 ",3 bedrooms,106,1,Good,2,,,,,
20227431,9300,aalst,119000.0,"House
     ",3 bedrooms,130,1,To renovate,2,0.0,,0.0,30,30
20231195,4100,seraing,210000.0,"House
     ",3 bedrooms,199,1,Just renovated,3,0.0,,0.0,370,30
20228129,9600,ronse,214000.0,"House
     ",4 bedrooms,162,1,Good,2,0.0,,,65,15
20232249,7100,la-louviere,225000.0,"House
     ",3 bedrooms,155,1,To renovate,4,,,,,25
20229862,9570,lierde,275000.0,"House
     ",3 bedrooms,226,1,Good,,,,,,
20229858,9572,sint-martens-lierde,275000.0,"House
     ",3 bedrooms,226,1,Good,,,,,,
20232250,7100,la-louviere,284000.0,"House
     ",3 bedrooms,155,1,To renovate,4,,,,,25
20228134,1350,jauche,325000.0,"House
     ",3 bedrooms,244,1,Good,3,0.0,,0.0,348,50
20231381,9340,lede,356000.0,"House
     ",3 bedrooms,185,1,Just renovated,2,,,,330,30
20227653,7181,seneffe-feluy,648000.0,Exceptional,4 bedrooms,210,1,To be done up,4,0.0,,0.0,,
20229531,1200,woluwe-saint-lambert,650000.0,Apartment b,4 bedrooms,145,1,As new,2,0.0,,0.0,,
20229187,7911,frasnes-lez-buissenal,239000.0,"Apartment
 ",2 bedrooms,100,1,As new,,,,,,
20235929,9690,kluisbergen,259000.0,"House
     ",4 bedrooms,172,0,,2,0.0,,,,
20236473,2140,antwerpen,299900.0,"House
     ",2 bedrooms,148,1,Good,2,0.0,,0.0,,
20236267,9600,ronse,424000.0,"House
     ",6 bedrooms,360,0,To renovate,4,0.0,,,500,50
20235828,9660,brakel,440000.0,"House
     ",3 bedrooms,210,1,Good,,0.0,,,,
20237265,6760,virton,465000.0,"House
     ",6 bedrooms,268,1,Just renovated,4,,,,200,45
20234950,9290,berlare,485000.0,"House
     ",3 bedrooms,160,1,As new,4,,,,,
20219616,2550,kontich,695000.0,"Apartment
 ",4 bedrooms,240,1,Good,,,,,,27
20236386,5170,lustin,240000.0,"Apartment
 ",2 bedrooms,78,1,Just renovated,4,,,,,6
20235524,1140,evere,265000.0,"Apartment
 ",3 bedrooms,94,0,To renovate,2,0.0,,0.0,,8
20237400,1410,waterloo,269000.0,"Apartment
 ",1 bedroom,59,1,As new,3,,,,,6
20237203,1000,bruxelles,299000.0,"Penthouse
 ",1 bedroom,70,1,Good,2,0.0,,0.0,,6
20236416,9320,erembodegem,299850.0,"Triplex
   ",3 bedrooms,123,1,Good,3,,,,,7
20236652,1000,bruxelles,1150000.0,Apartment b,,480,0,Good,2,0.0,,0.0,,
20218644,1080,molenbeek-saint-jean,139000.0,"Apartment
 ",1 bedroom,46,0,Good,2,0.0,,,,
20236614,124%2061,chaidari,305000.0,"Apartment
 ",1 bedroom,135,0,As new,,1.0,1.0,0.0,,
11359203,6120,ham-sur-heure-nalinnes,179000.0,"House
     ",2 bedrooms,120,1,To renovate,3,0.0,,0.0,,
20236577,8920,langemark-poelkapelle,298000.0,"House
     ",3 bedrooms,161,1,Good,2,0.0,,,,40
20236576,8800,roeselare,325000.0,"Apartment
 ",3 bedrooms,104,0,Good,4,0.0,,,28,13
20236575,8490,varsenare,549000.0,"Apartment
 ",2 bedrooms,125,1,As new,4,0.0,,0.0,,
20236574,1070,anderlecht,265000.0,"Apartment
 ",2 bedrooms,90,0,As new,2,,,,,
20236573,8501,heule,349000.0,"House
     ",4 bedrooms,192,1,Good,2,,,,180,90
20236569,9070,destelbergen,574000.0,"House
     ",4 bedrooms,170,1,Good,4,,,,,
20232032,6792,halanzy,550000.0,"House
     ",3 bedrooms,150,0,Just renovated,,,,,,
20213951,4780,recht,399000.0,"House
     ",2 bedrooms,180,0,Good,3,0.0,,,,
20213950,4780,recht,126000.0,"House
     ",2 bedrooms,127,0,To be done up,3,0.0,,,,
20236568,1850,grimbergen,625000.0,"House
     ",5 bedrooms,284,1,To renovate,4,,,,,
20236562,1970,wezembeek-oppem,599000.0,"Villa
     ",4 bedrooms,200,0,To renovate,4,0.0,,,380,25
20236560,2140,borgerhout,389900.0,"House
     ",3 bedrooms,150,1,Just renovated,2,,,,19,5
20236558,2018,antwerpen,389900.0,"House
     ",3 bedrooms,150,1,Just renovated,2,,,,19,5
20236559,2960,brecht,479000.0,"Villa
     ",4 bedrooms,226,1,To be done up,4,,,,780,
20236557,4800,verviers,274000.0,Mixed-use b,3 bedrooms,318,1,To be done up,2,0.0,,0.0,,
20236554,7080,frameries,220000.0,"House
     ",3 bedrooms,145,0,,,,,,,
20236553,7080,frameries,220000.0,Apartment b,3 bedrooms,145,0,,,,,,,
20236550,8500,kortrijk,299000.0,Ground floo,2 bedrooms,88,0,As new,2,,,,,21
20236549,2280,grobbendonk,1475000.0,"Villa
     ",3 bedrooms,559,1,As new,4,,,1.0,,
20236548,2500,lier,1085000.0,Apartment b,4 bedrooms,543,1,Good,2,,,,114,8
20236544,3990,peer,239000.0,"House
     ",4 bedrooms,175,0,Good,4,,,,,
20236541,8300,knokke-heist,649000.0,"House
     ",3 bedrooms,232,0,Good,3,,,,,
20134246,8460,oudenburg,399000.0,"House
     ",3 bedrooms,253,0,As new,2,,,,31,32
20236539,7860,lessines,195000.0,"House
     ",2 bedrooms,105,0,To renovate,3,,,,,
20236538,8000,brugge,369000.0,"House
     ",2 bedrooms,100,0,As new,2,,,,,
20236537,8000,brugge,329000.0,"Apartment
 ",2 bedrooms,95,0,Good,,,,,,
20226995,8510,rollegem,325000.0,Mixed-use b,3 bedrooms,167,1,Good,3,,,,370,
20228162,2900,schoten,1150000.0,Exceptional,4 bedrooms,360,1,Good,4,,,1.0,2618,
20226845,5000,namur,310000.0,"Apartment
 ",2 bedrooms,104,0,Good,2,,,,,6
20226474,8300,knokke,2815000.0,"Apartment
 ",4 bedrooms,137,0,As new,,,,,,
20223819,4570,marchin,149000.0,Country hou,2 bedrooms,112,1,Good,3,0.0,,0.0,1044,70
20217219,2610,antwerpen,213000.0,"Apartment
 ",1 bedroom,50,1,To renovate,2,,,,,6
20216289,1000,brussel,219000.0,"Apartment
 ",1 bedroom,59,1,Good,2,1.0,,,,3
20218360,2018,antwerpen,480000.0,"Apartment
 ",2 bedrooms,116,1,Just renovated,2,,,,,7
20212995,2000,antwerpen-2000,598500.0,"Apartment
 ",2 bedrooms,129,1,As new,,0.0,,,1400,10
20233780,4430,ans,199000.0,"Town-house
",3 bedrooms,115,1,To renovate,2,0.0,,,,17
20233635,9700,oudenaarde,199000.0,"Apartment
 ",1 bedroom,95,1,Good,,0.0,,0.0,,6
20232005,1060,saint-gilles,210000.0,"Apartment
 ",2 bedrooms,75,1,To renovate,2,0.0,,0.0,,1
20231384,6800,libramont-chevigny,269000.0,"Apartment
 ",3 bedrooms,121,1,Just renovated,,0.0,,,,40
20231387,9420,erpe-mere,270000.0,"House
     ",3 bedrooms,203,1,To be done up,,0.0,,,,
20235958,8500,kortrijk,290000.0,"Apartment
 ",2 bedrooms,134,0,Good,,0.0,,,,
20232197,9050,gentbrugge,295000.0,"House
     ",2 bedrooms,101,1,Just renovated,2,0.0,,,,
20231790,1000,brussel,375000.0,"Apartment
 ",2 bedrooms,110,1,Good,2,0.0,,0.0,,13
20232809,2800,mechelen,428000.0,"House
     ",2 bedrooms,192,1,Good,,,,,,
20231776,1050,ixelles,930000.0,"House
     ",4 bedrooms,230,1,As new,2,0.0,,0.0,150,20
20226078,8370,blankenberge,169000.0,"Apartment
 ",1 bedroom,65,1,Good,,1.0,,,,
20221474,8820,torhout,189000.0,"Apartment
 ",2 bedrooms,96,0,Good,,0.0,,,,13
20222727,1200,woluwe-saint-lambert,435000.0,"Apartment
 ",2 bedrooms,93,1,As new,2,1.0,,0.0,,16
20234879,9600,ronse,389000.0,"House
     ",1 bathroom,145,0,As new,2,,,0.0,,16
20215439,9340,lede,182000390000.0,ResidentieM,1 - 3 bedrooms,54,0,,,,,,,
20215653,2200,herentals,220000515000.0,De Gaanderi,1 - 3 bedrooms,60,0,,,,,,,
20217015,7020,maisieres,239000346000.0,"Résidence """,1 - 3 bedrooms,72,0,,,,,,,
20214883,9190,stekene,246000305000.0,De Molenber,1 - 3 bedrooms,66,0,,,,,,,
20215908,2240,zandhoven,249000449000.0,Residentie ,1 - 3 bedrooms,72,0,,,,,,,
20215884,2400,mol,269000331000.0,Kleinschali,2 bedrooms,81,0,,,,,,,
20214416,8710,sint-baafs-vijve,279600329800.0,Rembrandt,2 bedrooms,112,0,,,,,,,
20086073,4560,clavier,309500.0,"House
     ",3 bedrooms,160,0,As new,2,,,,1,
20236536,1880,kapelle-op-den-bos,490000.0,"Villa
     ",5 bedrooms,215,0,As new,4,,,,,
20236535,8970,poperinge,375000.0,Exceptional,7 bedrooms,,0,To renovate,,,,,,
20236522,3640,kinrooi,321942402075.0,De Smidse,2 - 3 bedrooms,95,0,,,,,,,
20236521,3200,aarschot,995000.0,"Penthouse
 ",2 bedrooms,287,0,As new,3,,,,,180
20236515,9992,maldegem%20middelburg,849000.0,"House
     ",4 bedrooms,400,1,As new,2,,,0.0,,
20040374,8370,blankenberge,149000.0,Flat studio,1 bathroom,60,1,Good,,1.0,,,,
20236508,6600,bastogne,280000.0,"House
     ",4 bedrooms,174,1,Good,2,,,,,
20236507,2400,mol,595000.0,"Villa
     ",4 bedrooms,237,1,As new,4,,,,,
20236505,9500,geraardsbergen,115000.0,"House
     ",3 bedrooms,102,0,To renovate,2,0.0,,,27,6
20236503,4540,amay,290000.0,"House
     ",3 bedrooms,100,0,As new,3,0.0,,,100,20
20236502,4540,amay,320000.0,"House
     ",3 bedrooms,150,0,As new,3,0.0,,,100,30
20236500,5070,fosses-la-ville,227000.0,"Apartment
 ",1 bedroom,66,1,As new,,0.0,,0.0,,12
20236499,1200,woluwe-saint-lambert,545000.0,"Apartment
 ",3 bedrooms,150,1,As new,2,0.0,,0.0,,4
20236496,3920,lommel,279000.0,"House
     ",4 bedrooms,560,1,As new,3,,,,,
20236495,4870,trooz,169000.0,"House
     ",3 bedrooms,110,1,,3,0.0,,0.0,,
20236490,3800,sint-truiden,329000.0,"House
     ",3 bedrooms,218,0,,,0.0,,,,
20236487,3770,riemst,230000.0,"Apartment
 ",3 bedrooms,125,1,To be done up,,0.0,,,,
20236488,3720,kortessem,249000.0,"Bungalow
  ",2 bedrooms,91,1,,,0.0,,0.0,,
20236489,3770,riemst,220000.0,"Apartment
 ",3 bedrooms,125,1,To be done up,,0.0,,,,
20236484,8490,varsenare,549000.0,"Apartment
 ",2 bedrooms,2,1,,,0.0,,,,
20236483,3189,punta%20prima,165000.0,"House
     ",2 bedrooms,92,0,As new,3,,,,,
20236482,4000,li%C3%A8ge,278843.0,"Loft
      ",2 bedrooms,99,1,As new,,0.0,,,,6
20236478,9420,erpe-mere,399000.0,"House
     ",3 bedrooms,186,1,Just renovated,,0.0,,,,
20236477,3050,oud-heverlee,729000.0,"House
     ",3 bedrooms,200,0,,4,0.0,,,,54
20236480,2018,antwerpen,339000.0,"Apartment
 ",1 bedroom,82,0,,,0.0,,0.0,,2
20236473,2140,antwerpen,299900.0,"House
     ",2 bedrooms,148,1,Good,2,0.0,,0.0,,
20115417,9800,deinze,229900.0,"House
     ",3 bedrooms,150,0,To renovate,4,0.0,,,,
20236472,1020,laeken,240000.0,"Apartment
 ",2 bedrooms,95,1,Good,2,,,0.0,,
20236471,9000,gent,439000.0,"Apartment
 ",3 bedrooms,103,1,As new,3,,,,,
